RowID;OrderID;OrderDate;ShipDate;ShipMode;CustomerID;CustomerName;Segment;Country;City;State;PostalCode;Region;ProductID;Category;Sub-Category;ProductName;Sales;Quantity;Discount;Profit;DeliveryDays;
711;CA-2014-113887;5/4/2014;7/4/2014;FirstClass;TH-21550;TracyHopkins;HomeOffice;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-PA-10004071;OfficeSupplies;Paper;EatonPremiumContinuous-FeedPaper,25%Cotton,LetterSize,White,1000Shts/Box;55,48;1;0;266304;2;
712;CA-2017-146136;3/9/2017;7/9/2017;StandardClass;AP-10915;ArthurPrichep;Consumer;UnitedStates;PalmCoast;Florida;32137;South;OFF-EN-10001219;OfficeSupplies;Envelopes;"#10-41/8""x91/2""Security-TintEnvelopes";24448;4;0,2;88624;4;
713;US-2017-100048;19/5/2017;24/5/2017;StandardClass;RS-19765;RolandSchwarz;Corporate;UnitedStates;MountVernon;NewYork;10550;East;OFF-AP-10001154;OfficeSupplies;Appliances;BionairePersonalWarmMistHumidifier/Vaporizer;281,34;6;0;1097226;5;
714;US-2017-100048;19/5/2017;24/5/2017;StandardClass;RS-19765;RolandSchwarz;Corporate;UnitedStates;MountVernon;NewYork;10550;East;TEC-PH-10003012;Technology;Phones;NortelMeridianM3904ProfessionalDigitalphone;307,98;2;0;893142;5;
715;US-2017-100048;19/5/2017;24/5/2017;StandardClass;RS-19765;RolandSchwarz;Corporate;UnitedStates;MountVernon;NewYork;10550;East;TEC-AC-10001606;Technology;Accessories;LogitechWirelessPerformanceMouseMXforPCandMac;299,97;3;0;1139886;5;
716;CA-2014-153150;1/7/2014;6/7/2014;SecondClass;Dl-13600;Dorrisliebe;Corporate;UnitedStates;Seattle;Washington;98105;West;OFF-BI-10003355;OfficeSupplies;Binders;CardinalHolditBusinessCardPockets;19,92;5;0,2;6972;5;
717;CA-2014-130092;11/1/2014;14/1/2014;FirstClass;SV-20365;SethVernon;Consumer;UnitedStates;Dover;Delaware;19901;East;FUR-FU-10000010;Furniture;Furnishings;DAXValueU-ChannelDocumentFrames,EaselBack;9,94;2;0;30814;3;
718;CA-2017-108910;24/9/2017;29/9/2017;StandardClass;KC-16540;KellyCollister;Consumer;UnitedStates;Newark;Ohio;43055;East;FUR-FU-10002253;Furniture;Furnishings;"HowardMiller13""DiameterPewterFinishRoundWallClock";103056;3;0,2;244758;5;
719;CA-2014-104472;2/6/2014;7/6/2014;StandardClass;CK-12325;ChristineKargatis;HomeOffice;UnitedStates;Orem;Utah;84057;West;OFF-BI-10001658;OfficeSupplies;Binders;GBCStandardTherm-A-BindCovers;59808;3;0,2;194376;5;
720;CA-2014-104472;2/6/2014;7/6/2014;StandardClass;CK-12325;ChristineKargatis;HomeOffice;UnitedStates;Orem;Utah;84057;West;FUR-FU-10000246;Furniture;Furnishings;AluminumDocumentFrame;73,32;6;0;21996;5;
721;CA-2016-112942;13/2/2016;18/2/2016;StandardClass;RD-19810;RossDeVincentis;HomeOffice;UnitedStates;LosAngeles;California;90045;West;OFF-PA-10004092;OfficeSupplies;Paper;TopsGreenBarComputerPrintoutPaper;146,82;3;0;73,41;5;
722;CA-2016-142335;15/12/2016;19/12/2016;StandardClass;MP-17965;MichaelPaige;Corporate;UnitedStates;Detroit;Michigan;48205;Central;FUR-TA-10000198;Furniture;Tables;ChromcraftBull-NoseWoodOvalConferenceTables&Bases;1652,94;3;0;2314116;4;
723;CA-2016-142335;15/12/2016;19/12/2016;StandardClass;MP-17965;MichaelPaige;Corporate;UnitedStates;Detroit;Michigan;48205;Central;OFF-ST-10000036;OfficeSupplies;Storage;RecycledData-PakforArchivalBoundComputerPrintouts,12-1/2x12-1/2x16;296,37;3;0;800199;4;
724;CA-2014-117429;7/10/2014;13/10/2014;StandardClass;MR-17545;MathewReese;HomeOffice;UnitedStates;Philadelphia;Pennsylvania;19140;East;FUR-FU-10000222;Furniture;Furnishings;"SethThomas16""SteelCaseClock";129,92;5;0,2;21112;6;
725;CA-2016-114713;7/7/2016;12/7/2016;StandardClass;SC-20695;SteveChapman;Corporate;UnitedStates;Hialeah;Florida;33012;South;OFF-SU-10004664;OfficeSupplies;Supplies;AcmeSoftgripScissors;45584;7;0,2;51282;5;
726;CA-2017-144113;16/9/2017;20/9/2017;StandardClass;JF-15355;JayFein;Consumer;UnitedStates;Austin;Texas;78745;Central;OFF-EN-10001141;OfficeSupplies;Envelopes;"ManilaRecycledExtra-HeavyweightClaspEnvelopes,6""x9""";17568;2;0,2;63684;4;
727;CA-2017-144113;16/9/2017;20/9/2017;StandardClass;JF-15355;JayFein;Consumer;UnitedStates;Austin;Texas;78745;Central;TEC-PH-10002170;Technology;Phones;ClearSoundsCSC500AmplifiedSpiritPhoneCordedphone;55992;1;0,2;55992;4;
728;US-2016-150861;3/12/2016;6/12/2016;FirstClass;EG-13900;EmilyGrady;Consumer;UnitedStates;Oceanside;NewYork;11572;East;OFF-PA-10001954;OfficeSupplies;Paper;Xerox1964;182,72;8;0;840512;3;
729;US-2016-150861;3/12/2016;6/12/2016;FirstClass;EG-13900;EmilyGrady;Consumer;UnitedStates;Oceanside;NewYork;11572;East;FUR-TA-10002228;Furniture;Tables;BevisTraditionalConferenceTableTop,PlinthBase;400032;2;0,4;-1533456;3;
730;US-2016-150861;3/12/2016;6/12/2016;FirstClass;EG-13900;EmilyGrady;Consumer;UnitedStates;Oceanside;NewYork;11572;East;OFF-ST-10004634;OfficeSupplies;Storage;PersonalFolderHolder,Ebony;33,63;3;0;10089;3;
731;US-2016-150861;3/12/2016;6/12/2016;FirstClass;EG-13900;EmilyGrady;Consumer;UnitedStates;Oceanside;NewYork;11572;East;FUR-CH-10002965;Furniture;Chairs;GlobalLeatherHighbackExecutiveChairwithPneumaticHeightAdjustment,Black;542646;3;0,1;1024998;3;
732;US-2016-150861;3/12/2016;6/12/2016;FirstClass;EG-13900;EmilyGrady;Consumer;UnitedStates;Oceanside;NewYork;11572;East;OFF-LA-10001317;OfficeSupplies;Labels;Avery520;6,3;2;0;3024;3;
733;CA-2017-131954;21/1/2017;25/1/2017;StandardClass;DS-13030;DarrinSayre;HomeOffice;UnitedStates;Seattle;Washington;98115;West;OFF-ST-10000736;OfficeSupplies;Storage;CarinaDoubleWideMediaStorageTowersinNatural&Black;242,94;3;0;97176;4;
734;CA-2017-131954;21/1/2017;25/1/2017;StandardClass;DS-13030;DarrinSayre;HomeOffice;UnitedStates;Seattle;Washington;98115;West;TEC-AC-10003610;Technology;Accessories;Logitechï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;179,97;3;0;863856;4;
735;CA-2017-131954;21/1/2017;25/1/2017;StandardClass;DS-13030;DarrinSayre;HomeOffice;UnitedStates;Seattle;Washington;98115;West;OFF-BI-10003982;OfficeSupplies;Binders;WilsonJonesCenturyPlasticMoldedRingBinders;99696;6;0,2;336474;4;
736;CA-2017-131954;21/1/2017;25/1/2017;StandardClass;DS-13030;DarrinSayre;HomeOffice;UnitedStates;Seattle;Washington;98115;West;OFF-BI-10003291;OfficeSupplies;Binders;WilsonJonesLeather-LikeBinderswithDublLockRoundRings;27936;4;0,2;94284;4;
737;CA-2017-131954;21/1/2017;25/1/2017;StandardClass;DS-13030;DarrinSayre;HomeOffice;UnitedStates;Seattle;Washington;98115;West;FUR-BO-10001619;Furniture;Bookcases;O'SullivanCherrywoodEstatesTraditionalBookcase;84,98;1;0;186956;4;
738;CA-2017-131954;21/1/2017;25/1/2017;StandardClass;DS-13030;DarrinSayre;HomeOffice;UnitedStates;Seattle;Washington;98115;West;OFF-BI-10000138;OfficeSupplies;Binders;AccoTranslucentPolyRingBinders;18,72;5;0,2;6552;4;
739;CA-2014-132500;8/9/2014;12/9/2014;StandardClass;GZ-14470;GaryZandusky;Consumer;UnitedStates;SanFrancisco;California;94110;West;TEC-AC-10001383;Technology;Accessories;LogitechWirelessTouchKeyboardK400;49,98;2;0;84966;4;
740;CA-2014-112326;4/1/2014;8/1/2014;StandardClass;PO-19195;PhillinaOber;HomeOffice;UnitedStates;Naperville;Illinois;60540;Central;OFF-LA-10003223;OfficeSupplies;Labels;Avery508;11784;3;0,2;42717;4;
741;CA-2014-112326;4/1/2014;8/1/2014;StandardClass;PO-19195;PhillinaOber;HomeOffice;UnitedStates;Naperville;Illinois;60540;Central;OFF-ST-10002743;OfficeSupplies;Storage;SAFCOBoltlessSteelShelving;272736;3;0,2;-647748;4;
742;CA-2014-112326;4/1/2014;8/1/2014;StandardClass;PO-19195;PhillinaOber;HomeOffice;UnitedStates;Naperville;Illinois;60540;Central;OFF-BI-10004094;OfficeSupplies;Binders;GBCStandardPlasticBindingSystemsCombs;3,54;2;0,8;-5487;4;
743;US-2016-146710;27/8/2016;1/9/2016;StandardClass;SS-20875;SungShariari;Consumer;UnitedStates;Dallas;Texas;75220;Central;OFF-SU-10004498;OfficeSupplies;Supplies;Martin-YalePremierLetterOpener;51,52;5;0,2;-10948;5;
744;US-2016-146710;27/8/2016;1/9/2016;StandardClass;SS-20875;SungShariari;Consumer;UnitedStates;Dallas;Texas;75220;Central;OFF-PA-10002615;OfficeSupplies;Paper;"AmpadGoldFibreWireboundStenoBooks,6""x9"",GreggRuled";3528;1;0,2;11466;5;
745;US-2016-146710;27/8/2016;1/9/2016;StandardClass;SS-20875;SungShariari;Consumer;UnitedStates;Dallas;Texas;75220;Central;OFF-PA-10004971;OfficeSupplies;Paper;Xerox196;4624;1;0,2;16762;5;
746;US-2016-146710;27/8/2016;1/9/2016;StandardClass;SS-20875;SungShariari;Consumer;UnitedStates;Dallas;Texas;75220;Central;OFF-SU-10004261;OfficeSupplies;Supplies;"Fiskars8""Scissors,2/Pack";55168;4;0,2;62064;5;
747;CA-2014-124429;27/5/2014;27/5/2014;SameDay;MH-17785;MayaHerman;Corporate;UnitedStates;SanDiego;California;92105;West;FUR-TA-10002607;Furniture;Tables;KIConferenceTables;567,12;10;0,2;-28356;0;
748;CA-2014-124429;27/5/2014;27/5/2014;SameDay;MH-17785;MayaHerman;Corporate;UnitedStates;SanDiego;California;92105;West;OFF-ST-10001809;OfficeSupplies;Storage;FellowesOfficewareWireShelving;359,32;4;0;71864;0;
749;CA-2016-150889;20/3/2016;22/3/2016;SecondClass;PB-19105;PeterBï¿½ï¿½ï¿½ï¿½;Consumer;UnitedStates;Evanston;Illinois;60201;Central;TEC-PH-10000004;Technology;Phones;BelkiniPhoneandiPadLightningCable;11992;1;0,2;0,8994;2;
750;CA-2017-126074;2/10/2017;6/10/2017;StandardClass;RF-19735;RolandFjeld;Consumer;UnitedStates;Trenton;Michigan;48183;Central;OFF-BI-10003638;OfficeSupplies;Binders;GBCDurablePlasticCovers;58,05;3;0;26703;4;
751;CA-2017-126074;2/10/2017;6/10/2017;StandardClass;RF-19735;RolandFjeld;Consumer;UnitedStates;Trenton;Michigan;48183;Central;FUR-FU-10003577;Furniture;Furnishings;Nu-DellLeatheretteFrames;157,74;11;0;567864;4;
752;CA-2017-126074;2/10/2017;6/10/2017;StandardClass;RF-19735;RolandFjeld;Consumer;UnitedStates;Trenton;Michigan;48183;Central;OFF-AR-10003478;OfficeSupplies;Art;AveryHi-LiterEverBoldPenStyleFluorescentHighlighters,4/Pack;56,98;7;0;22792;4;
753;CA-2017-126074;2/10/2017;6/10/2017;StandardClass;RF-19735;RolandFjeld;Consumer;UnitedStates;Trenton;Michigan;48183;Central;OFF-BI-10000546;OfficeSupplies;Binders;AveryDurableBinders;2,88;1;0;14112;4;
754;CA-2016-110499;7/4/2016;9/4/2016;FirstClass;YC-21895;YosephCarroll;Corporate;UnitedStates;SanFrancisco;California;94110;West;TEC-CO-10002095;Technology;Copiers;HewlettPackard610ColorDigitalCopier/Printer;1199976;3;0,2;3749925;2;
755;CA-2015-135272;7/12/2015;12/12/2015;StandardClass;MS-17830;MelanieSeite;Consumer;UnitedStates;LosAngeles;California;90036;West;FUR-FU-10002759;Furniture;Furnishings;12-1/2DiameterRoundWallClock;79,92;4;0;287712;5;
756;CA-2016-140928;18/9/2016;22/9/2016;StandardClass;NB-18655;NonaBalk;Corporate;UnitedStates;Jacksonville;Florida;32216;South;FUR-TA-10001095;Furniture;Tables;ChromcraftRoundConferenceTables;383438;4;0,45;-1673184;4;
757;CA-2014-106803;29/12/2014;2/1/2015;StandardClass;DC-13285;DebraCatini;Consumer;UnitedStates;CottageGrove;Minnesota;55016;Central;OFF-ST-10002444;OfficeSupplies;Storage;RecycledEldonRegenerationJumboFile;24,56;2;0;68768;4;
758;CA-2014-106803;29/12/2014;2/1/2015;StandardClass;DC-13285;DebraCatini;Consumer;UnitedStates;CottageGrove;Minnesota;55016;Central;TEC-AC-10001267;Technology;Accessories;Imationï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;119,8;4;0;47,92;4;
759;CA-2017-117240;23/7/2017;28/7/2017;StandardClass;CP-12340;ChristinePhan;Corporate;UnitedStates;NewYorkCity;NewYork;10009;East;OFF-BI-10000848;OfficeSupplies;Binders;Angle-DRingBinders;13128;3;0,2;42666;5;
760;CA-2017-133333;18/9/2017;22/9/2017;StandardClass;BF-11020;BarryFranzï¿½ï¿½ï¿½ï¿½;Corporate;UnitedStates;GreenBay;Wisconsin;54302;Central;OFF-PA-10002377;OfficeSupplies;Paper;"AdamsTelephoneMessageBookW/Dividers/SpaceForPhoneNumbers,51/4""X81/2"",200/Messages";22,72;4;0;10224;4;
761;CA-2015-112319;31/8/2015;5/9/2015;StandardClass;AR-10510;AndrewRoberts;Consumer;UnitedStates;LosAngeles;California;90004;West;OFF-PA-10003441;OfficeSupplies;Paper;Xerox226;58,32;9;0;279936;5;
762;CA-2017-126046;3/11/2017;7/11/2017;StandardClass;JC-16105;JulieCreighton;Corporate;UnitedStates;Atlanta;Georgia;30318;South;OFF-LA-10004484;OfficeSupplies;Labels;Avery476;12,39;3;0;56994;4;
763;CA-2015-114923;8/2/2015;13/2/2015;StandardClass;LH-17020;LisaHazard;Consumer;UnitedStates;Columbus;Ohio;43229;East;TEC-PH-10003931;Technology;Phones;JBLMicroWirelessPortableBluetoothSpeaker;107982;3;0,4;-269955;5;
764;CA-2014-162775;13/1/2014;15/1/2014;SecondClass;CS-12250;ChrisSelesnick;Corporate;UnitedStates;BossierCity;Louisiana;71111;South;OFF-EN-10001990;OfficeSupplies;Envelopes;Stapleenvelope;11,36;2;0;53392;2;
765;CA-2014-162775;13/1/2014;15/1/2014;SecondClass;CS-12250;ChrisSelesnick;Corporate;UnitedStates;BossierCity;Louisiana;71111;South;OFF-EN-10001532;OfficeSupplies;Envelopes;BrownKraftRecycledEnvelopes;50,94;3;0;25,47;2;
766;CA-2014-162775;13/1/2014;15/1/2014;SecondClass;CS-12250;ChrisSelesnick;Corporate;UnitedStates;BossierCity;Louisiana;71111;South;TEC-AC-10003174;Technology;Accessories;PlantronicsS12CordedTelephoneHeadsetSystem;646,74;6;0;258696;2;
767;CA-2014-162775;13/1/2014;15/1/2014;SecondClass;CS-12250;ChrisSelesnick;Corporate;UnitedStates;BossierCity;Louisiana;71111;South;OFF-BI-10004187;OfficeSupplies;Binders;3-ringstaplepack;5,64;3;0;27072;2;
768;CA-2014-162775;13/1/2014;15/1/2014;SecondClass;CS-12250;ChrisSelesnick;Corporate;UnitedStates;BossierCity;Louisiana;71111;South;OFF-ST-10000025;OfficeSupplies;Storage;FellowesStor/DrawerSteelPlusStorageDrawers;572,58;6;0;343548;2;
769;CA-2014-106810;14/5/2014;20/5/2014;StandardClass;AJ-10795;AnthonyJohnson;Corporate;UnitedStates;SaintPetersburg;Florida;33710;South;FUR-FU-10004306;Furniture;Furnishings;ElectrixHalogenMagnifierLamp;310,88;2;0,2;23316;6;
770;CA-2016-157245;19/5/2016;24/5/2016;StandardClass;LE-16810;LaurelElliston;Consumer;UnitedStates;Arlington;Virginia;22204;South;FUR-CH-10003746;Furniture;Chairs;Hon4070SeriesPagodaRoundBackStackingChairs;641,96;2;0;1797488;5;
771;CA-2017-104220;30/1/2017;5/2/2017;StandardClass;BV-11245;BenjaminVenier;Corporate;UnitedStates;DesMoines;Iowa;50315;Central;OFF-BI-10001036;OfficeSupplies;Binders;CardinalEasyOpenD-RingBinders;18,28;2;0;9,14;6;
772;CA-2017-104220;30/1/2017;5/2/2017;StandardClass;BV-11245;BenjaminVenier;Corporate;UnitedStates;DesMoines;Iowa;50315;Central;TEC-PH-10004614;Technology;Phones;AT&T841000Phone;207;3;0;51,75;6;
773;CA-2017-104220;30/1/2017;5/2/2017;StandardClass;BV-11245;BenjaminVenier;Corporate;UnitedStates;DesMoines;Iowa;50315;Central;OFF-BI-10000301;OfficeSupplies;Binders;GBCInstantReportKit;32,35;5;0;16175;6;
774;CA-2017-104220;30/1/2017;5/2/2017;StandardClass;BV-11245;BenjaminVenier;Corporate;UnitedStates;DesMoines;Iowa;50315;Central;OFF-BI-10003910;OfficeSupplies;Binders;DXLAngle-ViewBinderswithLockingRingsbySamsill;7,71;1;0;34695;6;
775;CA-2017-104220;30/1/2017;5/2/2017;StandardClass;BV-11245;BenjaminVenier;Corporate;UnitedStates;DesMoines;Iowa;50315;Central;OFF-AR-10004648;OfficeSupplies;Art;Boston19500MightyMiteElectricPencilSharpener;40,3;2;0;10881;6;
776;CA-2017-104220;30/1/2017;5/2/2017;StandardClass;BV-11245;BenjaminVenier;Corporate;UnitedStates;DesMoines;Iowa;50315;Central;FUR-FU-10002597;Furniture;Furnishings;C-LineMagneticCubicleKeepers,ClearPolypropylene;34,58;7;0;145236;6;
777;CA-2014-165974;29/6/2014;6/7/2014;StandardClass;DL-12865;DanLawera;Consumer;UnitedStates;Cincinnati;Ohio;45231;East;OFF-AR-10003405;OfficeSupplies;Art;DixonMyFirstTiconderogaPencil,#2;32,76;7;0,2;36855;7;
778;CA-2015-144267;21/8/2015;23/8/2015;FirstClass;NZ-18565;NickZandusky;HomeOffice;UnitedStates;SanFrancisco;California;94110;West;FUR-CH-10002335;Furniture;Chairs;HonGuestStackerChair;544008;3;0,2;408006;2;
779;CA-2015-144267;21/8/2015;23/8/2015;FirstClass;NZ-18565;NickZandusky;HomeOffice;UnitedStates;SanFrancisco;California;94110;West;OFF-PA-10000157;OfficeSupplies;Paper;Xerox191;59,94;3;0;281718;2;
780;CA-2015-144267;21/8/2015;23/8/2015;FirstClass;NZ-18565;NickZandusky;HomeOffice;UnitedStates;SanFrancisco;California;94110;West;OFF-PA-10001947;OfficeSupplies;Paper;Xerox1974;23,92;4;0;117208;2;
781;CA-2015-144267;21/8/2015;23/8/2015;FirstClass;NZ-18565;NickZandusky;HomeOffice;UnitedStates;SanFrancisco;California;94110;West;OFF-PA-10003657;OfficeSupplies;Paper;Xerox1927;4,28;1;0;1926;2;
782;US-2015-157014;3/10/2015;6/10/2015;SecondClass;BM-11785;BryanMills;Consumer;UnitedStates;Columbus;Ohio;43229;East;OFF-BI-10001098;OfficeSupplies;Binders;AccoD-RingBinderw/DublLock;32,07;5;0,7;-22449;3;
783;US-2015-157014;3/10/2015;6/10/2015;SecondClass;BM-11785;BryanMills;Consumer;UnitedStates;Columbus;Ohio;43229;East;TEC-AC-10002167;Technology;Accessories;Imationï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;24;2;0,2;-2,7;3;
784;US-2015-157014;3/10/2015;6/10/2015;SecondClass;BM-11785;BryanMills;Consumer;UnitedStates;Columbus;Ohio;43229;East;FUR-BO-10004409;Furniture;Bookcases;SafcoValueMateSeriesSteelBookcases,BakedEnamelFinishonSteel,Gray;35,49;1;0,5;-156156;3;
785;US-2015-157014;3/10/2015;6/10/2015;SecondClass;BM-11785;BryanMills;Consumer;UnitedStates;Columbus;Ohio;43229;East;TEC-AC-10000057;Technology;Accessories;MicrosoftNaturalErgonomicKeyboard4000;47984;2;0,2;0,5998;3;
786;CA-2015-154921;23/5/2015;28/5/2015;StandardClass;EA-14035;ErinAshbrook;Corporate;UnitedStates;Columbia;SouthCarolina;29203;South;OFF-EN-10000056;OfficeSupplies;Envelopes;CameoBuffPolicyEnvelopes;186,69;3;0;877443;5;
787;CA-2017-129567;17/3/2017;21/3/2017;SecondClass;CL-12565;ClayLudtke;Consumer;UnitedStates;Lancaster;California;93534;West;OFF-BI-10000014;OfficeSupplies;Binders;Heavy-DutyE-Z-DBinders;17456;2;0,2;58914;4;
788;CA-2015-154620;12/12/2015;16/12/2015;StandardClass;LT-17110;LizThompson;Consumer;UnitedStates;Lancaster;California;93534;West;FUR-CH-10004675;Furniture;Chairs;LifetimeAdvantageFoldingChairs,4/Carton;348928;2;0,2;348928;4;
789;CA-2015-115938;26/6/2015;30/6/2015;StandardClass;SA-20830;SueAnnReed;Consumer;UnitedStates;Richmond;Virginia;23223;South;OFF-BI-10001543;OfficeSupplies;Binders;GBCVeloBinderManualBindingSystem;143,96;4;0;691008;4;
790;CA-2015-115938;26/6/2015;30/6/2015;StandardClass;SA-20830;SueAnnReed;Consumer;UnitedStates;Richmond;Virginia;23223;South;OFF-ST-10001321;OfficeSupplies;Storage;DecoflexHangingPersonalFolderFile,Blue;15,42;1;0;41634;4;
791;CA-2015-115938;26/6/2015;30/6/2015;StandardClass;SA-20830;SueAnnReed;Consumer;UnitedStates;Richmond;Virginia;23223;South;OFF-BI-10001132;OfficeSupplies;Binders;"AccoPRESSTEXDataBinderwithStorageHooks,DarkBlue,91/2""X11""";43,04;8;0;210896;4;
792;CA-2015-115938;26/6/2015;30/6/2015;StandardClass;SA-20830;SueAnnReed;Consumer;UnitedStates;Richmond;Virginia;23223;South;FUR-CH-10003199;Furniture;Chairs;OfficeStar-ContemporaryTaskSwivelChair;332,94;3;0;799056;4;
793;CA-2016-105256;20/5/2016;20/5/2016;SameDay;JK-15730;JoeKamberova;Consumer;UnitedStates;Asheville;NorthCarolina;28806;South;TEC-PH-10001530;Technology;Phones;CiscoUnifiedIPPhone7945GVoIPphone;1363,96;5;0,2;852475;0;
794;CA-2014-156433;20/9/2014;26/9/2014;StandardClass;ES-14020;EricaSmith;Consumer;UnitedStates;SanFrancisco;California;94110;West;OFF-LA-10001569;OfficeSupplies;Labels;Avery499;9,96;2;0;45816;6;
795;CA-2014-156433;20/9/2014;26/9/2014;StandardClass;ES-14020;EricaSmith;Consumer;UnitedStates;SanFrancisco;California;94110;West;OFF-PA-10003724;OfficeSupplies;Paper;WireboundMessageBook,4perPage;21,72;4;0;106428;6;
796;CA-2017-151428;21/9/2017;26/9/2017;StandardClass;RH-19495;RickHansen;Consumer;UnitedStates;Rochester;Minnesota;55901;Central;OFF-BI-10000546;OfficeSupplies;Binders;AveryDurableBinders;20,16;7;0;98784;5;
797;CA-2015-124653;24/12/2015;26/12/2015;FirstClass;DB-13120;DavidBremer;Corporate;UnitedStates;Rochester;NewYork;14609;East;OFF-PA-10000176;OfficeSupplies;Paper;Xerox1887;132,79;7;0;637392;2;
798;CA-2015-124653;24/12/2015;26/12/2015;FirstClass;DB-13120;DavidBremer;Corporate;UnitedStates;Rochester;NewYork;14609;East;OFF-PA-10002365;OfficeSupplies;Paper;Xerox1967;12,96;2;0;62208;2;
799;CA-2015-124653;24/12/2015;26/12/2015;FirstClass;DB-13120;DavidBremer;Corporate;UnitedStates;Rochester;NewYork;14609;East;OFF-LA-10002271;OfficeSupplies;Labels;SmeadAlpha-ZColor-CodedSecondAlphabeticalLabelsandStarterSet;21,56;7;0;103488;2;
800;CA-2015-101910;27/11/2015;3/12/2015;StandardClass;CD-11920;CarlosDaly;Consumer;UnitedStates;LakeElsinore;California;92530;West;FUR-CH-10002647;Furniture;Chairs;SituationsContouredFoldingChairs,4/Set;283,92;5;0,2;17745;6;
801;CA-2017-105809;20/2/2017;23/2/2017;FirstClass;HW-14935;HelenWasserman;Corporate;UnitedStates;SanDiego;California;92105;West;FUR-FU-10004090;Furniture;Furnishings;"ExecutiveImpressions14""ContractWallClock";22,23;1;0;73359;3;
802;CA-2017-105809;20/2/2017;23/2/2017;FirstClass;HW-14935;HelenWasserman;Corporate;UnitedStates;SanDiego;California;92105;West;TEC-PH-10001580;Technology;Phones;LogitechMobileSpeakerphoneP710e-ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;215968;2;0,2;188972;3;
803;CA-2016-136133;18/8/2016;23/8/2016;SecondClass;HW-14935;HelenWasserman;Corporate;UnitedStates;NewYorkCity;NewYork;10024;East;OFF-AP-10000576;OfficeSupplies;Appliances;Belkin7OutletSurgeMasterII;355,32;9;0;994896;5;
804;CA-2016-115504;12/3/2016;17/3/2016;StandardClass;MC-18130;MikeCaudle;Corporate;UnitedStates;Monroe;Louisiana;71203;South;OFF-PA-10003953;OfficeSupplies;Paper;Xerox218;12,96;2;0;62208;5;
805;CA-2017-135783;22/4/2017;24/4/2017;FirstClass;GM-14440;GaryMcGarr;Consumer;UnitedStates;SanFrancisco;California;94122;West;FUR-FU-10000794;Furniture;Furnishings;EldonStackableTray,Side-Load,Legal,Smoke;18,28;2;0;62152;2;
806;CA-2014-134313;1/11/2014;7/11/2014;StandardClass;RA-19915;RussellApplegate;Consumer;UnitedStates;Denver;Colorado;80219;West;OFF-AR-10001897;OfficeSupplies;Art;ModelLTableorWall-MountPencilSharpener;43176;3;0,2;43176;6;
807;CA-2014-134313;1/11/2014;7/11/2014;StandardClass;RA-19915;RussellApplegate;Consumer;UnitedStates;Denver;Colorado;80219;West;TEC-PH-10001795;Technology;Phones;ClearOneCHATAttach160-ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;1983968;4;0,2;247996;6;
808;CA-2015-140921;3/2/2015;5/2/2015;FirstClass;AA-10375;AllenArmold;Consumer;UnitedStates;Omaha;Nebraska;68104;Central;FUR-FU-10003347;Furniture;Furnishings;ColoredgePosterFrame;28,4;2;0;11076;2;
809;CA-2015-140921;3/2/2015;5/2/2015;FirstClass;AA-10375;AllenArmold;Consumer;UnitedStates;Omaha;Nebraska;68104;Central;TEC-AC-10004901;Technology;Accessories;KensingtonSlimBladeNotebookWirelessMousewithNanoReceiver;149,97;3;0;509898;2;
810;CA-2014-151995;13/10/2014;15/10/2014;FirstClass;ZC-21910;ZuschussCarroll;Consumer;UnitedStates;Edmonds;Washington;98026;West;OFF-AR-10003190;OfficeSupplies;Art;Newell32;11,52;4;0;32256;2;
